State,State code,County/state name,% of precincts reporting,Votes for Obama,% votes for Obama,Votes for Romney,% votes for Romney,Total votes
"Connecticut","CT","Waterford",100,5449,56.3729,4112,42.5409,9666
"Connecticut","CT","Berlin",100,5499,50.0637,5361,48.8074,10984
"Connecticut","CT","Stonington",100,5642,58.4724,3884,40.2529,9649
"Connecticut","CT","Windham",100,5818,73.8794,1944,24.6857,7875
"Connecticut","CT","Naugatuck",100,5923,49.6896,5807,48.7164,11920
"Connecticut","CT","Avon",100,6305,52.7748,5537,46.3464,11947
"Connecticut","CT","North Haven",100,6376,50.9998,5990,47.9123,12502
"Connecticut","CT","East Haven",100,6533,57.8039,4650,41.1432,11302
"Connecticut","CT","New Milford",100,6640,50.4559,6330,48.1003,13160
"Connecticut","CT","New London",100,6710,78.9505,1654,19.4611,8499
"Connecticut","CT","Torrington",100,6777,47.3552,7280,50.87,14311
"Connecticut","CT","Newtown",100,6822,46.8062,7591,52.0823,14575
"Connecticut","CT","Mansfield",100,6940,75.092,2193,23.7286,9242
"Connecticut","CT","Farmington",100,7011,50.867,6615,47.9939,13783
"Connecticut","CT","Wethersfield",100,7166,55.6842,5553,43.1502,12869
"Connecticut","CT","Cheshire",100,7355,49.6557,7271,49.0886,14812
"Connecticut","CT","Guilford",100,7409,58.3892,5168,40.7282,12689
"Connecticut","CT","Groton",100,7413,59.7389,4807,38.738,12409
"Connecticut","CT","Vernon",100,7546,58.8841,5079,39.6332,12815
"Connecticut","CT","Glastonbury",88.8889,7574,51.0102,7115,47.9189,14848
"Connecticut","CT","South Windsor",100,7708,56.4317,5774,42.2725,13659
"Connecticut","CT","Branford",100,8301,58.2036,5817,40.7867,14262
"Connecticut","CT","Shelton",100,8362,44.234,10327,54.6287,18904
"Connecticut","CT","Westport",100,8494,56.4498,6439,42.7926,15047
"Connecticut","CT","Norwich",100,8542,66.0941,4144,32.0644,12924
"Connecticut","CT","Trumbull",100,8703,46.1233,9986,52.9228,18869
"Connecticut","CT","Newington",100,8792,59.6675,5752,39.0363,14735
"Connecticut","CT","Bloomfield",100,9917,83.3992,1925,16.1887,11891
"Connecticut","CT","Enfield",100,10145,55.9169,7703,42.4571,18143
"Connecticut","CT","Southington",100,10727,49.9814,10452,48.7,21462
"Connecticut","CT","Greenwich",100,11137,43.311,14368,55.8762,25714
"Connecticut","CT","Windsor",100,11461,71.9099,4305,27.0109,15938
"Connecticut","CT","Wallingford",100,11559,54.8262,9259,43.9169,21083
"Connecticut","CT","East Hartford",100,13000,74.6397,4272,24.5278,17417
"Connecticut","CT","Bristol",100,13283,55.1436,10548,43.7894,24088
"Connecticut","CT","Middletown",100,13475,68.1692,6011,30.4093,19767
"Connecticut","CT","Stratford",100,13483,58.5352,9324,40.4793,23034
"Connecticut","CT","Milford",100,13668,53.6505,11461,44.9874,25476
"Connecticut","CT","West Haven",100,14286,70.4507,5789,28.5482,20278
"Connecticut","CT","Meriden",100,14886,67.6452,6880,31.2642,22006
"Connecticut","CT","New Britain",100,14938,75.5436,4466,22.5852,19774
"Connecticut","CT","Fairfield",100,15282,51.054,14352,47.9471,29933
"Connecticut","CT","Danbury",100,15290,58.4458,10590,40.4801,26161
"Connecticut","CT","Manchester",100,15565,65.2374,7961,33.3669,23859
"Connecticut","CT","New Haven",40,15609,86.4765,2255,12.4931,18050
"Connecticut","CT","Hamden",100,19181,71.3048,7482,27.8141,26900
"Connecticut","CT","West Hartford",100,21080,65.9409,10538,32.9642,31968
"Connecticut","CT","Norwalk",100,22369,63.013,12773,35.9813,35499
"Connecticut","CT","Hartford",100,31735,93.2368,2138,6.2814,34037
"Connecticut","CT","Bridgeport",100,32135,85.7482,5168,13.7902,37476
"Connecticut","CT","Waterbury",100,32495,74.2251,11019,25.1696,43779
"District of Columbia","DC","District of Columbia",100,222332,91.3638,17337,7.12437,243348
"Delaware","DE","Kent",100,35525,51.7337,32134,46.7955,68669
"Delaware","DE","Sussex",100,39971,42.8804,52116,55.9095,93215
"Delaware","DE","New Castle",100,167051,66.3006,81226,32.2377,251960
"Florida","FL","Lafayette",100,687,20.2118,2668,78.4937,3399
"Florida","FL","Liberty",100,942,28.6845,2301,70.067,3284
"Florida","FL","Holmes",100,1262,15.3081,6891,83.5881,8244
"Florida","FL","Union",100,1336,24.7958,3978,73.8307,5388
"Florida","FL","Glades",100,1592,40.1311,2333,58.8102,3967
"Florida","FL","Calhoun",100,1644,26.9508,4334,71.0492,6100
"Florida","FL","Dixie",100,1793,25.873,5046,72.8139,6930
"Florida","FL","Franklin",100,1845,33.7171,3568,65.2047,5472
"Florida","FL","Gilchrist",100,1883,23.8324,5912,74.826,7901
"Florida","FL","Gulf",100,2001,28.2428,4986,70.374,7085
"Florida","FL","Hamilton",100,2216,41.1361,3130,58.1028,5387
"Florida","FL","Baker",100,2310,20.3238,8974,78.9548,11366
"Florida","FL","Hardee",100,2461,34.0764,4694,64.9958,7222
"Florida","FL","Taylor",100,2749,30.232,6237,68.5912,9093
"Florida","FL","Washington",100,2797,25.6253,7978,73.0921,10915
"Florida","FL","Bradford",100,3324,28.5788,8216,70.6388,11631
"Florida","FL","Jefferson",100,3937,50.4938,3805,48.8008,7797
"Florida","FL","DeSoto",100,4158,42.269,5577,56.6941,9837
"Florida","FL","Madison",100,4174,47.9109,4474,51.3545,8712
"Florida","FL","Suwannee",100,4727,26.9176,12631,71.9264,17561
"Florida","FL","Hendry",100,4735,46.5768,5352,52.6461,10166
"Florida","FL","Okeechobee",100,4843,39.3836,7314,59.4779,12297
"Florida","FL","Wakulla",100,5156,35.2981,9257,63.3737,14607
"Florida","FL","Levy",100,6089,33.197,12027,65.5708,18342
"Florida","FL","Walton",100,6646,23.394,21433,75.4444,28409
"Florida","FL","Jackson",100,7299,35.0122,13372,64.1435,20847
"Florida","FL","Columbia",100,8443,31.1194,18417,67.8818,27131
"Florida","FL","Nassau",100,10205,25.2618,29849,73.8892,40397
"Florida","FL","Putnam",100,11609,37.1797,19287,61.7698,31224
"Florida","FL","Gadsden",100,15706,70.0566,6614,29.5018,22419
"Florida","FL","Highlands",100,16036,37.9622,25828,61.1429,42242
"Florida","FL","Santa Rosa",100,17701,23.0996,58041,75.7429,76629
"Florida","FL","Monroe",100,19334,49.6253,19208,49.3018,38960
"Florida","FL","Sumter",100,19506,32.2712,40631,67.2209,60444
"Florida","FL","Bay",100,21911,27.5392,56722,71.2919,79563
"Florida","FL","Flagler",100,23111,45.8197,26913,53.3575,50439
"Florida","FL","Okaloosa",100,23305,24.6747,69944,74.0548,94449
"Florida","FL","Clay",100,25604,26.6063,69826,72.5593,96233
"Florida","FL","Indian River",100,27354,38.4196,43325,60.8514,71198
"Florida","FL","Citrus",100,28347,38.471,44530,60.4337,73684
"Florida","FL","Martin",100,30051,38.1508,48136,61.1103,78769
"Florida","FL","St. Johns",100,35056,30.6169,78360,68.4373,114499
"Florida","FL","Charlotte",100,35880,42.3938,47976,56.6858,84635
"Florida","FL","Hernando",100,37725,45.204,44837,53.726,83455
"Florida","FL","Collier",100,51531,34.6392,96342,64.7612,148765
"Florida","FL","Escambia",100,57700,39.1827,87974,59.741,147259
"Florida","FL","Lake",100,61697,40.968,87534,58.1243,150598
"Florida","FL","St. Lucie",100,66246,53.7218,56125,45.5143,123313
"Florida","FL","Manatee",100,66276,43.2936,85455,55.8219,153085
"Florida","FL","Marion",100,66793,41.4064,93010,57.6588,161311
"Florida","FL","Osceola",100,67117,61.8356,40561,37.3693,108541
"Florida","FL","Alachua",100,69219,57.8507,48527,40.5571,119651
"Florida","FL","Leon",100,89834,61.2257,55245,37.6518,146726
"Florida","FL","Sarasota",100,94749,45.8123,110230,53.2976,206820
"Florida","FL","Seminole",100,95640,46.1345,109456,52.799,207307
"Florida","FL","Pasco",100,97783,45.9731,112055,52.6832,212696
"Florida","FL","Lee",100,109550,41.3318,153668,57.977,265050
"Florida","FL","Polk",100,114034,46.0208,131294,52.9864,247788
"Florida","FL","Volusia",100,114446,48.901,117299,50.1201,234036
"Florida","FL","Brevard",100,120676,43.0334,156583,55.8379,280424
"Florida","FL","Duval",100,192239,47.7325,207128,51.4295,402742
"Florida","FL","Pinellas",100,233438,52.1597,209007,46.7008,447545
"Florida","FL","Orange",100,268478,58.628,185490,40.5057,457935
"Florida","FL","Hillsborough",100,279023,52.7468,244738,46.2655,528986
"Florida","FL","Palm Beach",100,323862,58.2689,228611,41.1314,555806
"Florida","FL","Broward",100,484778,67.349,231281,32.1313,719800
"Florida","FL","Miami-Dade",100,514903,62.0827,310896,37.4852,829383
"Georgia","GA","Echols",100,173,15.6987,917,83.2123,1102
"Georgia","GA","Glascock",100,176,13.2033,1135,85.1463,1333
"Georgia","GA","Schley",100,448,25.6293,1286,73.5698,1748
"Georgia","GA","Webster",100,573,48.766,598,50.8936,1175
"Georgia","GA","Quitman",100,612,54.2553,510,45.2128,1128
"Georgia","GA","Taliaferro",100,636,66.1811,321,33.4027,961
"Georgia","GA","Chattahoochee",100,726,48.9548,732,49.3594,1483
"Georgia","GA","Wheeler",100,772,35.7407,1366,63.2407,2160
"Georgia","GA","Banks",100,779,12.5828,5353,86.4642,6191
"Georgia","GA","Baker",100,790,49.8737,784,49.4949,1584
"Georgia","GA","Bacon",100,791,20.1323,3092,78.6969,3929
"Georgia","GA","Miller",100,848,30.6137,1904,68.7365,2770
"Georgia","GA","Clinch",100,852,34.466,1598,64.644,2472
"Georgia","GA","Clay",100,858,61.4613,535,38.3238,1396
"Georgia","GA","Taylor",100,887,49.2231,904,50.1665,1802
"Georgia","GA","Atkinson",100,930,32.0469,1938,66.7815,2902
"Georgia","GA","Brantley",100,939,15.6474,4963,82.7029,6001
"Georgia","GA","Heard",100,947,22.7535,3155,75.8049,4162
"Georgia","GA","Wilcox",100,1059,33.8988,2050,65.621,3124
"Georgia","GA","Treutlen",100,1068,39.0066,1646,60.1169,2738
"Georgia","GA","Lanier",100,1108,37.4577,1812,61.2576,2958
"Georgia","GA","Pierce",100,1124,16.4207,5666,82.7757,6845
"Georgia","GA","Irwin",100,1134,30.7901,2519,68.3953,3683
"Georgia","GA","Montgomery",100,1135,29.6267,2662,69.4858,3831
"Georgia","GA","Candler",100,1155,32.7567,2344,66.4776,3526
"Georgia","GA","Charlton",100,1197,31.8097,2527,67.1539,3763
"Georgia","GA","Pulaski",100,1219,33.116,2444,66.395,3681
"Georgia","GA","Stewart",100,1233,63.688,695,35.8988,1936
"Georgia","GA","Dawson",100,1241,12.1262,8843,86.4081,10234
"Georgia","GA","Towns",100,1265,20.539,4834,78.4868,6159
"Georgia","GA","Bleckley",100,1266,25.8209,3586,73.1389,4903
"Georgia","GA","Evans",100,1266,35.5618,2267,63.6798,3560
"Georgia","GA","Berrien",100,1268,20.4946,4837,78.1801,6187
"Georgia","GA","Jeff Davis",100,1271,23.8462,3994,74.9343,5330
"Georgia","GA","Calhoun",100,1297,59.305,883,40.3749,2187
"Georgia","GA","Johnson",100,1305,34.597,2440,64.6872,3772
"Georgia","GA","Pike",100,1355,16.7305,6660,82.2324,8099
"Georgia","GA","Dade",100,1404,23.4117,4458,74.3372,5997
"Georgia","GA","Marion",100,1411,44.5532,1731,54.6574,3167
"Georgia","GA","Long",100,1434,37.8764,2300,60.7501,3786
"Georgia","GA","Seminole",100,1475,39.1766,2244,59.6016,3765
"Georgia","GA","Jenkins",100,1487,43.9161,1884,55.6409,3386
"Georgia","GA","Franklin",100,1499,19.3245,6112,78.7933,7757
"Georgia","GA","Turner",100,1508,42.4072,2027,57.0022,3556
"Georgia","GA","Warren",100,1525,60.4679,990,39.2546,2522
"Georgia","GA","Rabun",100,1558,20.9465,5753,77.3461,7438
"Georgia","GA","Lincoln",100,1586,35.8418,2806,63.4124,4425
"Georgia","GA","White",100,1670,15.9488,8647,82.5805,10471
"Georgia","GA","Crawford",100,1699,33.1642,3366,65.7037,5123
"Georgia","GA","Randolph",100,1749,58.01,1249,41.4262,3015
"Georgia","GA","Appling",100,1756,24.8058,5231,73.8946,7079
"Georgia","GA","Haralson",100,1787,17.2457,8439,81.4418,10362
"Georgia","GA","Telfair",100,1804,41.6244,2479,57.1989,4334
"Georgia","GA","Jasper",100,1839,30.599,4121,68.5691,6010
"Georgia","GA","Tattnall",100,1894,28.447,4702,70.6218,6658
"Georgia","GA","Oglethorpe",100,1913,30.5689,4250,67.9131,6258
"Georgia","GA","Gilmer",100,1955,17.7598,8920,81.032,11008
"Georgia","GA","Pickens",100,1975,15.5843,10547,83.2242,12673
"Georgia","GA","Fannin",100,2027,20.2558,7853,78.4751,10007
"Georgia","GA","Cook",100,2042,33.8809,3934,65.2729,6027
"Georgia","GA","Lumpkin",100,2049,18.8362,8633,79.362,10878
"Georgia","GA","Wilkes",100,2080,43.8264,2628,55.3729,4746
"Georgia","GA","Stephens",100,2123,22.4253,7207,76.1276,9467
"Georgia","GA","Union",100,2137,19.3009,8771,79.2178,11072
"Georgia","GA","Wilkinson",100,2180,49.0108,2245,50.4721,4448
"Georgia","GA","Chattooga",100,2220,28.4944,5434,69.7471,7791
"Georgia","GA","Talbot",100,2264,64.8711,1202,34.4413,3490
"Georgia","GA","Twiggs",100,2269,54.0367,1905,45.3679,4199
"Georgia","GA","Dooly",100,2278,53.1126,1983,46.2346,4289
"Georgia","GA","Habersham",100,2297,15.7329,12148,83.2055,14600
"Georgia","GA","Dodge",100,2440,31.5612,5214,67.4428,7731
"Georgia","GA","Madison",100,2486,22.4388,8441,76.1892,11079
"Georgia","GA","Worth",100,2486,29.56,5864,69.7265,8410
"Georgia","GA","Ben Hill",100,2508,42.1725,3395,57.0876,5947
"Georgia","GA","Murray",100,2542,22.6782,8439,75.2877,11209
"Georgia","GA","Terrell",100,2544,57.8445,1834,41.7008,4398
"Georgia","GA","Wayne",100,2594,25.2876,7553,73.6303,10258
"Georgia","GA","Lamar",100,2602,34.2865,4896,64.5144,7589
"Georgia","GA","Toombs",100,2740,29.3582,6519,69.8489,9333
"Georgia","GA","Morgan",100,2751,30.5124,6178,68.5226,9016
"Georgia","GA","Early",100,2762,51.6358,2556,47.7846,5349
"Georgia","GA","Screven",100,2769,45.4456,3285,53.9143,6093
"Georgia","GA","McIntosh",100,2860,45.1603,3405,53.766,6333
"Georgia","GA","Hart",100,2869,30.1968,6516,68.5823,9501
"Georgia","GA","Putnam",100,2917,31.6893,6210,67.4633,9205
"Georgia","GA","Emanuel",100,2919,36.2159,5086,63.1017,8060
"Georgia","GA","Butts",100,2966,31.6475,6306,67.2855,9372
"Georgia","GA","Brooks",100,3101,46.4848,3522,52.7957,6671
"Georgia","GA","Crisp",100,3160,42.7836,4179,56.58,7386
"Georgia","GA","Elbert",100,3179,39.0589,4857,59.6756,8139
"Georgia","GA","Lee",100,3187,23.4218,10310,75.7698,13607
"Georgia","GA","Greene",100,3195,38.4338,5067,60.9527,8313
"Georgia","GA","Macon",100,3211,67.1617,1545,32.3154,4781
"Georgia","GA","Hancock",100,3301,80.9863,764,18.7439,4076
"Georgia","GA","Grady",100,3419,36.4072,5922,63.0604,9391
"Georgia","GA","Gordon",100,3436,20.3832,13174,78.1515,16857
"Georgia","GA","Polk",100,3608,26.5685,9798,72.1502,13580
"Georgia","GA","Bryan",100,3695,27.5685,9537,71.1557,13403
"Georgia","GA","Monroe",100,3779,30.8263,8352,68.1295,12259
"Georgia","GA","Ware",100,3892,32.6428,7933,66.5353,11923
"Georgia","GA","Harris",100,3900,26.716,10572,72.4209,14598
"Georgia","GA","Upson",100,3955,35.1337,7229,64.2178,11257
"Georgia","GA","Colquitt",100,3971,29.8146,9240,69.3746,13319
"Georgia","GA","McDuffie",100,4041,42.1596,5475,57.1205,9585
"Georgia","GA","Mitchell",100,4081,49.3291,4153,50.1994,8273
"Georgia","GA","Oconee",100,4140,24.8753,12222,73.4363,16643
"Georgia","GA","Meriwether",100,4163,46.7123,4676,52.4686,8912
"Georgia","GA","Jackson",100,4236,17.8961,19122,80.7858,23670
"Georgia","GA","Jefferson",100,4238,58.3104,2992,41.1668,7268
"Georgia","GA","Jones",100,4272,35.3087,7740,63.9722,12099
"Georgia","GA","Decatur",100,4580,43.7649,5816,55.5757,10465
"Georgia","GA","Tift",100,4640,33.3981,9171,66.0117,13893
"Georgia","GA","Washington",100,4705,53.4902,4033,45.8504,8796
"Georgia","GA","Effingham",100,4941,23.7788,15591,75.0325,20779
"Georgia","GA","Coffee",100,5048,34.973,9242,64.0294,14434
"Georgia","GA","Walker",100,5269,24.0825,16245,74.2493,21879
"Georgia","GA","Catoosa",100,5357,22.6617,17848,75.5023,23639
"Georgia","GA","Burke",100,5403,55.285,4298,43.9783,9773
"Georgia","GA","Barrow",100,6019,23.9124,18719,74.3673,25171
"Georgia","GA","Peach",100,6141,53.4046,5280,45.917,11499
"Georgia","GA","Camden",100,6358,35.4443,11318,63.0951,17938
"Georgia","GA","Sumter",100,6370,53.8917,5372,45.4484,11820
"Georgia","GA","Whitfield",100,7193,26.8115,19290,71.9025,26828
"Georgia","GA","Laurens",100,7508,38.3237,11947,60.9821,19591
"Georgia","GA","Thomas",100,7651,40.3896,11153,58.8766,18943
"Georgia","GA","Walton",100,8139,21.6636,29018,77.2372,37570
"Georgia","GA","Bartow",100,8383,23.4568,26847,75.1217,35738
"Georgia","GA","Baldwin",100,8469,52.2326,7585,46.7806,16214
"Georgia","GA","Bulloch",100,9572,39.8302,14159,58.9173,24032
"Georgia","GA","Floyd",100,9595,29.356,22636,69.255,32685
"Georgia","GA","Spalding",100,9884,39.4461,14901,59.4684,25057
"Georgia","GA","Liberty",100,10427,64.6355,5558,34.4533,16132
"Georgia","GA","Troup",100,10545,40.5967,15170,58.4023,25975
"Georgia","GA","Glynn",100,11922,36.0683,20853,63.0877,33054
"Georgia","GA","Hall",100,12489,21.0817,45918,77.5105,59241
"Georgia","GA","Carroll",100,12635,30.4862,28249,68.1602,41445
"Georgia","GA","Forsyth",100,14544,17.824,65853,80.7042,81598
"Georgia","GA","Coweta",100,15156,27.3022,39633,71.3954,55512
"Georgia","GA","Paulding",100,15779,27.5596,40771,71.2107,57254
"Georgia","GA","Columbia",100,16420,27.9052,41724,70.9085,58842
"Georgia","GA","Lowndes",100,17118,44.3357,21176,54.8459,38610
"Georgia","GA","Fayette",100,19703,33.6959,38046,65.0659,58473
"Georgia","GA","Cherokee",100,19813,20.2089,76473,78.001,98041
"Georgia","GA","Newton",100,21844,50.5461,20979,48.5445,43216
"Georgia","GA","Rockdale",100,21878,57.7576,15671,41.3712,37879
"Georgia","GA","Houston",100,22643,39.099,34631,59.7994,57912
"Georgia","GA","Clarke",100,25386,63.2468,13804,34.3913,40138
"Georgia","GA","Dougherty",100,26209,69.2956,11441,30.2496,37822
"Georgia","GA","Douglas",100,28410,51.4665,26226,47.51,55201
"Georgia","GA","Bibb",100,38538,59.6333,25606,39.6224,64625
"Georgia","GA","Muscogee",100,40500,61.121,25301,38.1833,66262
"Georgia","GA","Henry",100,43374,47.9435,46299,51.1766,90469
"Georgia","GA","Richmond",100,52461,66.52,25821,32.7408,78865
"Georgia","GA","Chatham",100,56901,55.6641,44258,43.296,102222
"Georgia","GA","Clayton",100,79310,85.4256,13126,14.1382,92841
"Georgia","GA","Gwinnett",100,131879,44.62,159563,53.9867,295560
"Georgia","GA","Cobb",100,132526,42.8902,171464,55.4919,308989
"Georgia","GA","DeKalb",100,237704,77.8594,64308,21.0639,305299
"Georgia","GA","Fulton",100,240432,64.8558,125905,33.9625,370718
"Hawaii","HI","Kauai",100,18638,73.4676,6121,24.1279,25369
"Hawaii","HI","Maui",100,35979,74.1117,11577,23.847,48547
"Hawaii","HI","Hawaii",100,46670,74.4896,14541,23.2088,62653
"Hawaii","HI","Honolulu",100,201803,68.8924,87255,29.7875,292925
"Iowa","IA","Osceola",100,909,28.5939,2225,69.9906,3179
"Iowa","IA","Adams",100,1018,47.1733,1103,51.1121,2158
"Iowa","IA","Ringgold",100,1181,45.8107,1366,52.9868,2578
"Iowa","IA","Wayne",100,1251,43.3472,1583,54.851,2886
"Iowa","IA","Taylor",100,1261,42.3439,1680,56.4137,2978
"Iowa","IA","Ida",100,1317,36.321,2276,62.7689,3626
"Iowa","IA","Van Buren",100,1398,39.4915,2058,58.1356,3540
"Iowa","IA","Lyon",100,1416,21.8992,4965,76.7863,6466
"Iowa","IA","Pocahontas",100,1518,38.0261,2388,59.8196,3992
"Iowa","IA","Davis",100,1518,40.61,2133,57.0626,3738
"Iowa","IA","Audubon",100,1608,46.7578,1800,52.3408,3439
"Iowa","IA","Fremont",100,1636,44.7606,1971,53.9261,3655
"Iowa","IA","Monroe",100,1729,45.4761,2022,53.1825,3802
"Iowa","IA","Adair",100,1788,45.1629,2110,53.2963,3959
"Iowa","IA","Decatur",100,1790,46.957,1945,51.0231,3812
"Iowa","IA","Montgomery",100,1919,38.38,2999,59.98,5000
"Iowa","IA","O'Brien",100,1964,26.9225,5259,72.0905,7295
"Iowa","IA","Humboldt",100,1967,38.388,3099,60.4801,5124
"Iowa","IA","Lucas",100,1977,46.2673,2248,52.6094,4273
"Iowa","IA","Emmet",100,2087,44.9204,2499,53.7882,4646
"Iowa","IA","Monona",100,2098,44.5719,2555,54.2809,4707
"Iowa","IA","Sac",100,2117,40.2778,3086,58.7139,5256
"Iowa","IA","Palo Alto",100,2124,43.7307,2649,54.5398,4857
"Iowa","IA","Clarke",100,2187,49.7271,2124,48.2947,4398
"Iowa","IA","Calhoun",100,2232,43.0058,2890,55.684,5190
"Iowa","IA","Franklin",100,2256,43.9509,2818,54.8997,5133
"Iowa","IA","Keokuk",100,2298,44.0146,2840,54.3957,5221
"Iowa","IA","Worth",100,2343,56.5532,1743,42.071,4143
"Iowa","IA","Greene",100,2369,49.3131,2373,49.3963,4804
"Iowa","IA","Louisa",100,2449,49.7663,2416,49.0957,4921
"Iowa","IA","Shelby",100,2468,38.228,3903,60.4554,6456
"Iowa","IA","Hancock",100,2506,42.6118,3306,56.2149,5881
"Iowa","IA","Guthrie",100,2565,43.8987,3164,54.1503,5843
"Iowa","IA","Page",100,2588,36.8976,4338,61.8477,7014
"Iowa","IA","Grundy",100,2615,37.9536,4205,61.0305,6890
"Iowa","IA","Cherokee",100,2623,41.1968,3656,57.4211,6367
"Iowa","IA","Sioux",100,2683,15.6161,14361,83.5865,17181
"Iowa","IA","Howard",100,2767,59.827,1793,38.7676,4625
"Iowa","IA","Wright",100,2794,45.2543,3309,53.5957,6174
